Snapshot_Month,App_Name,Total_Volume_Mn,Total_Value_Cr,Network_Volume,Market_Share_Pct,Market_Share_Squared
2025-04-01,Karnataka Bank Apps,0.24,58.02,17613.14,0.0013626190446450774,1.8567306608294634e-06
2025-04-01,Money View,0.23,25.72,17613.14,0.0013058432511181993,1.7052265964909485e-06
2025-04-01,Kredit.Pe,0.22,28.84,17613.14,0.0012490674575913211,1.560169513613647e-06
2025-04-01,Spice Money,0.17,12.63,17613.14,0.0009651884899569299,9.315888211453386e-07
2025-04-01,Dhani,0.16,7.15,17613.14,0.0009084126964300516,8.252136270353171e-07
2025-04-01,Rapipay,0.15,16.93,17613.14,0.0008516369029031735,7.252854143865093e-07
2025-04-01,IDBI Bank Apps,0.13,47.44,17613.14,0.000738085315849417,5.447699334725337e-07
2025-04-01,Niyo Global,0.11,58.73,17613.14,0.0006245337287956606,3.9004237840341174e-07
2025-04-01,Ultracash,0.1,8.26,17613.14,0.0005677579352687823,3.2234907306067085e-07
2025-04-01,Karur Vysya Bank Apps,0.09,33.47,17613.14,0.000510982141741904,2.611027491791433e-07
2025-04-01,True Balance,0.09,3.02,17613.14,0.000510982141741904,2.611027491791433e-07
2025-04-01,Tamilnad Mercantile Bank Apps,0.09,31.21,17613.14,0.000510982141741904,2.611027491791433e-07
2025-04-01,City Union Bank Apps,0.08,29.3,17613.14,0.0004542063482150258,2.0630340675882927e-07
2025-04-01,Genwise,0.07,27.48,17613.14,0.0003974305546881477,1.5795104579972874e-07
2025-04-01,NSDL Payments Bank Apps,0.06,6.78,17613.14,0.00034065476116126934,1.1604566630184146e-07
2025-04-01,Freo,0.04,2.6,17613.14,0.0002271031741075129,5.157585168970732e-08
2025-04-01,Obopay,0.04,4.79,17613.14,0.0002271031741075129,5.157585168970732e-08
2025-04-01,Unity Small Finance Bank Apps,0.03,6.73,17613.14,0.00017032738058063467,2.9011416575460365e-08
2025-04-01,Punjab Sind Bank Apps,0.03,9.5,17613.14,0.00017032738058063467,2.9011416575460365e-08
2025-04-01,Cheq,0.02,1.72,17613.14,0.00011355158705375645,1.289396292242683e-08
2025-04-01,Bank of Maharashtra Apps,0.02,6.66,17613.14,0.00011355158705375645,1.289396292242683e-08
2025-05-01,PhonePe,8682.08,1256541.09,18384.44,47.225153444978474,2230.2151179017624
2025-05-01,Google Pay,6740.42,884735.12,18384.44,36.66372214764225,1344.2285217195126
2025-05-01,Paytm,1277.56,138068.97,18384.44,6.949137422733573,48.290510920036205
2025-05-01,Navi,386.21,21350.35,18384.44,2.100743889941712,4.413124891127436
2025-05-01,super.money,203.42,7054.28,18384.44,1.1064791747804121,1.224296164222742
2025-05-01,Cred,141.95,55242.72,18384.44,0.77212033654547,0.5961698141070898
2025-05-01,Axis Bank Apps,120.03,9683.82,18384.44,0.6528890735861413,0.4262641424081699
2025-05-01,FamApp by Trio,110.38,1415.4,18384.44,0.6003990330953785,0.36047899894186536
2025-05-01,Amazon Pay,98.68,10343.44,18384.44,0.53675825861435,0.28810942819070945
2025-05-01,Whatsapp,70.19,5280.89,18384.44,0.3817902530618284,0.14576379733301498
2025-05-01,BHIM,64.6,11243.73,18384.44,0.35138410525422586,0.12347078942531288
2025-05-01,HDFC Bank Apps,63.19,14806.6,18384.44,0.3437145760218968,0.11813970976991228
2025-05-01,Kotak Mahindra Bank Apps,59.74,7862.6,18384.44,0.32494870662364483,0.1055916619363796
2025-05-01,ICICI Bank Apps,59.47,16689.54,18384.44,0.3234800733663903,0.10463935786512524
2025-05-01,Yes Bank Apps,53.52,9518.96,18384.44,0.29111574788244843,0.08474837866515728
2025-05-01,Mobikwik,33.92,4674.33,18384.44,0.18450385217063997,0.03404167146580537
2025-05-01,Airtel Payments Bank Apps,20.14,1447.35,18384.44,0.10954916222631748,0.012001018944488025
2025-05-01,Slice Small Finance Bank Apps,19.85,2330.22,18384.44,0.10797174132037746,0.011657896923754504
2025-05-01,India Post Payments Bank Apps,16.51,1834.83,18384.44,0.08980420398989582,0.00806479505425882
2025-05-01,IDFC Bank Apps,16.21,2493.29,18384.44,0.08817238925961303,0.007774370227748723
2025-05-01,POP UPI,13.59,500.88,18384.44,0.07392120728181005,0.005464344886000327
2025-05-01,State Bank of India Apps,13.48,3700.3,18384.44,0.07332287521403971,0.005376244029653639
2025-05-01,RBL Bank Apps,13.27,1762.42,18384.44,0.07218060490284176,0.005210039724140143
2025-05-01,Groww,12.14,8443.05,18384.44,0.06603410275210995,0.004360502726276216
2025-05-01,Bajaj Finserv,10.67,2219.95,18384.44,0.058038210573724304,0.0033684338865999637
2025-05-01,Samsung Pay,9.14,656.92,18384.44,0.04971595544928212,0.002471676226235004
2025-05-01,Jupiter Money,6.4,950.85,18384.44,0.03481204757936603,0.0012118786566680444
2025-05-01,Federal Bank Apps,5.09,982.11,18384.44,0.027686456590464543,0.0007665398785356776
2025-05-01,Jio Payments Bank Apps,4.7,341.19,18384.44,0.025565097441096928,0.0006535742071727807
2025-05-01,Deutsche Bank Apps,4.02,723.88,18384.44,0.021866317385789286,0.0004781358360160708
2025-05-01,Timepay,3.9,50.01,18384.44,0.021213591493676177,0.00045001646406057027
2025-05-01,Canara Bank Apps,3.85,992.9,18384.44,0.02094162237196238,0.0004385515475698753
2025-05-01,Punjab National Bank Apps,3.6,953.88,18384.44,0.019581776763393396,0.00038344598121137354
2025-05-01,Kiwi,3.58,428.68,18384.44,0.019472989114707875,0.0003791973050615314
2025-05-01,Flipkart UPI,3.23,187.83,18384.44,0.017569205262711295,0.00030867697356328226
2025-05-01,Standard Chartered Bank Apps,3.02,180.55,18384.44,0.016426934951513344,0.00026984419190125074
2025-05-01,Fi Money,2.99,407.88,18384.44,0.01626375347848507,0.0002645096772089352
2025-05-01,Shri Ram One,2.58,165.88,18384.44,0.014033606680431932,0.00019694211646106375
2025-05-01,Jammu and Kashmir Bank Apps,2.36,308.47,18384.44,0.012836942544891225,0.0001647870939008384
2025-05-01,IndusInd Bank Apps,1.99,258.89,18384.44,0.010824371044209125,0.00011716700850271295
2025-05-01,Others,1.87,240.77,18384.44,0.010171645152096013,0.00010346236510015832
2025-05-01,Bank of Baroda Apps,1.8,528.32,18384.44,0.009790888381696698,9.586149530284339e-05
2025-05-01,Omni Card,1.63,92.27,18384.44,0.008866193367869786,7.860938483645818e-05
2025-05-01,Central Bank of India Apps,1.56,268.09,18384.44,0.008485436597470471,7.200263424969125e-05
2025-05-01,Ind Money,1.3,560.96,18384.44,0.007071197164558726,5.000182934006336e-05
2025-05-01,Suryoday Bank Apps,1.25,218.46,18384.44,0.006799228042844928,4.6229501978608875e-05
2025-05-01,DBS Digibank Apps,1.06,226.65,18384.44,0.005765745380332499,3.3243819790825556e-05
2025-05-01,HSBC Bank Apps,1.03,124.36,18384.44,0.005602563907304221,3.138872233542794e-05
2025-05-01,Digikhata,0.87,282.69,18384.44,0.00473226271782007,2.2394310430469795e-05
2025-05-01,Indian Bank Apps,0.8,202.18,18384.44,0.004351505947420754,1.8935604010438193e-05
2025-05-01,One Card,0.8,954.81,18384.44,0.004351505947420754,1.8935604010438193e-05
2025-05-01,Bharat Pe,0.74,58.21,18384.44,0.004025143001364197,1.6201776181431177e-05
2025-05-01,Union Bank Apps,0.73,241.85,18384.44,0.003970749177021437,1.5766849026816423e-05
2025-05-01,South Indian Bank Apps,0.71,211.09,18384.44,0.003861961528335919,1.4914746846346707e-05
2025-05-01,AU Small Finance Bank Apps,0.6,184.67,18384.44,0.003263629460565565,1.065127725587148e-05
2025-05-01,ESAF Small Finance Bank Apps,0.57,63.39,18384.44,0.003100447987537287,9.612777723424012e-06
2025-05-01,Fino Payments Bank Apps,0.54,56.9,18384.44,0.002937266514509009,8.627534577255904e-06
2025-05-01,Aditya Birla Capital Digital,0.49,26.92,18384.44,0.002665297392795212,7.103810192040953e-06
2025-05-01,UCO Bank Apps,0.48,122.06,18384.44,0.002610903568452452,6.8168174437577484e-06
2025-05-01,Tata Neu,0.45,132.55,18384.44,0.0024477220954241745,5.991343456427712e-06
2025-05-01,Salary Se,0.43,20.47,18384.44,0.002338934446738655,5.470614346140659e-06
2025-05-01,Money View,0.32,31.91,18384.44,0.0017406023789683016,3.029696641670111e-06
2025-05-01,Kredit Pe,0.32,35.29,18384.44,0.0017406023789683016,3.029696641670111e-06
2025-05-01,Bank of India Apps,0.3,91.04,18384.44,0.0016318147302827825,2.66281931396787e-06
2025-05-01,Indian Overseas Bank Apps,0.27,64.81,18384.44,0.0014686332572545046,2.156883644313976e-06
2025-05-01,Karnataka Bank Apps,0.25,59.72,18384.44,0.0013598456085689855,1.8491800791443546e-06
2025-05-01,Spice Money,0.2,14.26,18384.44,0.0010878764868551885,1.183475250652387e-06
2025-05-01,Dhani,0.17,8.63,18384.44,0.0009246950138269102,8.550608685963496e-07
2025-05-01,NSDL Payments Bank Apps,0.17,16.25,18384.44,0.0009246950138269102,8.550608685963496e-07
2025-05-01,Rapipay,0.17,19.16,18384.44,0.0009246950138269102,8.550608685963496e-07
2025-05-01,IDBI Bank Apps,0.13,49.81,18384.44,0.0007071197164558726,5.000182934006336e-07
2025-05-01,Ultracash,0.1,7.77,18384.44,0.0005439382434275943,2.9586881266309677e-07
2025-05-01,True Balance,0.1,3.01,18384.44,0.0005439382434275943,2.9586881266309677e-07
2025-05-01,Karur Vysya Bank Apps,0.1,35.02,18384.44,0.0005439382434275943,2.9586881266309677e-07
2025-05-01,Tamilnad Mercantile Bank Apps,0.09,32.95,18384.44,0.0004895444190848347,2.396537382571083e-07
2025-05-01,Niyo Global,0.07,25.75,18384.44,0.000380756770399316,1.4497571820491744e-07
2025-05-01,City Union Bank Apps,0.07,29.97,18384.44,0.000380756770399316,1.4497571820491744e-07
2025-05-01,Obopay,0.06,8.77,18384.44,0.0003263629460565565,1.0651277255871482e-07
2025-05-01,Unity Small Finance Bank Apps,0.06,12.79,18384.44,0.0003263629460565565,1.0651277255871482e-07
2025-05-01,Freo,0.04,2.27,18384.44,0.0002175752973710377,4.7339010026095485e-08
2025-05-01,Payworld,0.03,2.21,18384.44,0.00016318147302827826,2.6628193139678705e-08
2025-05-01,Punjab Sind Bank Apps,0.02,8.87,18384.44,0.00010878764868551885,1.1834752506523871e-08
2025-05-01,Bank of Maharashtra Apps,0.02,7.44,18384.44,0.00010878764868551885,1.1834752506523871e-08
2025-06-01,PhonePe,8547.04,1198690.03,18100.0,47.22121546961326,2229.843190427643
2025-06-01,Google Pay,6540.92,840931.06,18100.0,36.13767955801105,1305.9318838374897
2025-06-01,Paytm,1269.16,134171.16,18100.0,7.011933701657459,49.167214236439676
2025-06-01,Navi,406.01,21814.51,18100.0,2.2431491712707183,5.031718204572511
2025-06-01,super.money,218.96,7716.48,18100.0,1.2097237569060775,1.4634315680229544
2025-06-01,Cred,138.32,51384.11,18100.0,0.7641988950276243,0.5839999511614419
2025-06-01,Axis Bank Apps,126.27,9388.51,18100.0,0.6976243093922652,0.4866796770550349
2025-06-01,FamApp by Trio,112.75,1439.64,18100.0,0.6229281767955801,0.3880395134458655
2025-06-01,Amazon Pay,93.25,9942.48,18100.0,0.5151933701657458,0.26542420866273925
2025-06-01,BHIM,73.07,11725.85,18100.0,0.4037016574585635,0.16297502823479135
2025-06-01,Whatsapp,67.48,4989.34,18100.0,0.37281767955801104,0.1389930221910198
2025-06-01,HDFC Bank Apps,67.46,14297.8,18100.0,0.3727071823204419,0.13891064375324313
2025-06-01,ICICI Bank Apps,61.82,15983.92,18100.0,0.34154696132596685,0.11665432679100149
2025-06-01,Kotak Mahindra Bank Apps,60.36,7735.27,18100.0,0.33348066298342544,0.11120935258386498
2025-06-01,Yes Bank Apps,52.55,8917.32,18100.0,0.29033149171270717,0.08429237508012576
2025-06-01,Mobikwik,34.43,4600.71,18100.0,0.19022099447513813,0.03618402673911053
2025-06-01,POP UPI,32.33,834.39,18100.0,0.17861878453038674,0.031904670187112724
2025-06-01,Airtel Payments Bank Apps,19.74,1368.2,18100.0,0.10906077348066298,0.011894252312200482
2025-06-01,Slice Small Finance Bank Apps,17.76,2317.46,18100.0,0.09812154696132598,0.0096278379780837
2025-06-01,IDFC Bank Apps,17.44,2481.31,18100.0,0.096353591160221,0.00928401452947102
2025-06-01,India Post Payments Bank Apps,16.65,1730.46,18100.0,0.09198895027624308,0.008461966972925122
2025-06-01,State Bank of India Apps,13.35,3591.53,18100.0,0.07375690607734807,0.0054400811941027446
2025-06-01,Groww,12.46,8801.55,18100.0,0.06883977900552486,0.004738915173529501
2025-06-01,Bajaj Finserv,11.4,2351.65,18100.0,0.06298342541436465,0.003966911876926835
2025-06-01,RBL Bank Apps,10.7,1587.67,18100.0,0.05911602209944751,0.0034947040688623663
2025-06-01,Samsung Pay,8.81,624.29,18100.0,0.04867403314917128,0.0023691615030066245
2025-06-01,Jupiter Money,5.99,905.62,18100.0,0.0330939226519337,0.0010952077164921704
2025-06-01,Federal Bank Apps,5.22,1006.22,18100.0,0.02883977900552486,0.0008317328530875126
2025-06-01,Jio Payments Bank Apps,4.26,308.69,18100.0,0.023535911602209945,0.0005539391349470407
2025-06-01,Deutsche Bank Apps,4.02,723.95,18100.0,0.022209944751381213,0.0004932816458594059
2025-06-01,Timepay,3.96,50.49,18100.0,0.021878453038674032,0.00047866670736546496
2025-06-01,Canara Bank Apps,3.49,911.93,18100.0,0.019281767955801107,0.0003717865755013584
2025-06-01,Punjab National Bank Apps,3.46,917.08,18100.0,0.019116022099447513,0.0003654223009065657
2025-06-01,Kiwi,3.43,385.72,18100.0,0.018950276243093925,0.00035911296968957004
2025-06-01,Fi Money,2.75,375.21,18100.0,0.015193370165745857,0.0002308384969933763
2025-06-01,Flipkart UPI,2.52,144.64,18100.0,0.013922651933701659,0.00019384023686700653
2025-06-01,Jammu and Kashmir Bank Apps,2.41,316.86,18100.0,0.013314917127071824,0.0001772870181007906
2025-06-01,Shri Ram One,2.16,144.64,18100.0,0.011933701657458565,0.00014241323524922928
2025-06-01,Others,2.06,243.61,18100.0,0.01138121546961326,0.00012953206556576418
2025-06-01,Bank of Baroda Apps,1.77,497.24,18100.0,0.009779005524861878,9.562894905527913e-05
2025-06-01,Standard Chartered Bank Apps,1.74,165.08,18100.0,0.009613259668508288,9.241476145416807e-05
2025-06-01,Omni Card,1.62,93.83,18100.0,0.008950276243093924,8.010744482769148e-05
2025-06-01,Ind Money,1.41,558.23,18100.0,0.007790055248618784,6.068496077653307e-05
2025-06-01,IndusInd Bank Apps,1.31,173.24,18100.0,0.007237569060773482,5.238240590946554e-05
2025-06-01,NSDL Payments Bank Apps,1.19,48.41,18100.0,0.006574585635359116,4.322517627667043e-05
2025-06-01,HSBC Bank Apps,1.02,122.16,18100.0,0.005635359116022099,3.175727236653338e-05
2025-06-01,Central Bank of India Apps,0.93,186.91,18100.0,0.005138121546961326,2.640029303134825e-05
2025-06-01,Suryoday Bank Apps,0.9,121.41,18100.0,0.004972375690607735,2.4724520008546754e-05
2025-06-01,Digikhata,0.88,287.21,18100.0,0.004861878453038674,2.3637862092121733e-05
2025-06-01,DBS Digibank Apps,0.87,222.97,18100.0,0.004806629834254144,2.3103690363542018e-05
2025-06-01,Indian Bank Apps,0.87,203.68,18100.0,0.004806629834254144,2.3103690363542018e-05
2025-06-01,Union Bank Apps,0.74,236.2,18100.0,0.004088397790055248,1.671499648972864e-05
2025-06-01,South Indian Bank Apps,0.73,208.33,18100.0,0.004033149171270719,1.6266292237721686e-05
2025-06-01,One Card,0.73,834.56,18100.0,0.004033149171270719,1.6266292237721686e-05
2025-06-01,AU Small Finance Bank Apps,0.62,184.72,18100.0,0.0034254143646408842,1.1733463569488112e-05
2025-06-01,ESAF Small Finance Bank Apps,0.57,58.0,18100.0,0.003149171270718232,9.917279692317085e-06
2025-06-01,Fino Payments Bank Apps,0.54,53.51,18100.0,0.002983425414364641,8.90082720307683e-06
2025-06-01,Bharat Pe,0.54,46.14,18100.0,0.002983425414364641,8.90082720307683e-06
2025-06-01,UCO Bank Apps,0.51,125.51,18100.0,0.0028176795580110497,7.939318091633345e-06
2025-06-01,Tata Pay,0.47,134.16,18100.0,0.002596685082872928,6.742773419614786e-06
2025-06-01,Salary Se,0.46,21.59,18100.0,0.002541436464088398,6.45889930099814e-06
2025-06-01,Kredit Pe,0.43,42.0,18100.0,0.0023756906077348067,5.643905863679375e-06
2025-06-01,Aditya Birla Capital Digital,0.37,42.7,18100.0,0.002044198895027624,4.17874912243216e-06
2025-06-01,Money View,0.34,38.22,18100.0,0.0018784530386740334,3.5285858185037093e-06
2025-06-01,Indian Overseas Bank Apps,0.28,67.04,18100.0,0.001546961325966851,2.393089344037118e-06
2025-06-01,Bank of India Apps,0.28,82.52,18100.0,0.001546961325966851,2.393089344037118e-06
2025-06-01,Karnataka Bank Apps,0.25,57.35,18100.0,0.0013812154696132596,1.9077561734989773e-06
2025-06-01,Spice Money,0.2,14.16,18100.0,0.0011049723756906078,1.2209639510393458e-06
2025-06-01,Rapipay,0.17,19.48,18100.0,0.0009392265193370167,8.821464546259273e-07
2025-06-01,Dhani,0.17,7.65,18100.0,0.0009392265193370167,8.821464546259273e-07
2025-06-01,IDBI Bank Apps,0.14,49.11,18100.0,0.0007734806629834255,5.982723360092795e-07
2025-06-01,Ultracash,0.1,7.45,18100.0,0.0005524861878453039,3.0524098775983644e-07
2025-06-01,Karur Vysya Bank Apps,0.1,35.57,18100.0,0.0005524861878453039,3.0524098775983644e-07
2025-06-01,Tamilnad Mercantile Bank Apps,0.09,32.85,18100.0,0.0004972375690607735,2.4724520008546753e-07
2025-06-01,Obopay,0.08,11.38,18100.0,0.00044198895027624315,1.9535423216629534e-07
2025-06-01,City Union Bank Apps,0.08,29.99,18100.0,0.00044198895027624315,1.9535423216629534e-07
2025-06-01,True Balance,0.07,2.2,18100.0,0.00038674033149171277,1.4956808400231988e-07
2025-06-01,Unity Small Finance Bank Apps,0.07,16.01,18100.0,0.00038674033149171277,1.4956808400231988e-07
2025-06-01,Niyo Global,0.06,14.82,18100.0,0.00033149171270718233,1.0988675559354111e-07
2025-06-01,Freo,0.03,2.23,18100.0,0.00016574585635359117,2.747168889838528e-08
2025-06-01,Payworld,0.03,1.96,18100.0,0.00016574585635359117,2.747168889838528e-08
2025-06-01,Bank of Maharashtra Apps,0.02,8.31,18100.0,0.00011049723756906079,1.2209639510393459e-08
2025-07-01,PhonePe,8931.24,1220140.68,19145.28,46.64982700696987,2176.2063597802157
2025-07-01,Google Pay,6922.92,891297.38,19145.28,36.15993080278795,1307.5405956624127
2025-07-01,Paytm,1366.05,143650.62,19145.28,7.1351790101790105,50.910779507299125
2025-07-01,Navi,444.06,23562.51,19145.28,2.319422855137141,5.3797223809325265
2025-07-01,super.money,252.85,9018.71,19145.28,1.32069105283391,1.7442248570355416
2025-07-01,Cred,144.38,55259.9,19145.28,0.7541284326998613,0.5687096930063492
2025-07-01,FamApp by Trio,125.0,1563.58,19145.28,0.6529024386167244,0.4262815943516655
2025-07-01,Axis Bank Apps,123.44,9773.39,19145.28,0.6447542161827876,0.4157079992854808
2025-07-01,Amazon Pay,100.53,10813.98,19145.28,0.5250902572331144,0.27571977824113825
2025-07-01,BHIM,87.13,14522.39,19145.28,0.4550991158134015,0.20711520521413984
2025-07-01,Whatsapp,74.6,5412.58,19145.28,0.3896521753664611,0.15182881776781534
2025-07-01,ICICI Bank Apps,71.33,17102.36,19145.28,0.3725722475722476,0.13881007966103617
2025-07-01,Kotak Mahindra Bank Apps,66.63,8497.73,19145.28,0.34802311588025875,0.12112008918700401
2025-07-01,HDFC Bank Apps,64.97,15430.59,19145.28,0.33935257149542863,0.11516016778056
2025-07-01,POP UPI,63.63,1539.48,19145.28,0.3323534573534574,0.11045882061479642
2025-07-01,Yes Bank Apps,55.6,9491.62,19145.28,0.29041100469671904,0.08433855164895777
2025-07-01,Mobikwik,43.17,5578.43,19145.28,0.22548638620067193,0.05084411036183858
2025-07-01,Airtel Payments Bank Apps,21.34,1509.17,19145.28,0.1114635043206472,0.012424112795438936
2025-07-01,Slice Small Finance Bank Apps,19.83,2586.22,19145.28,0.10357644286215714,0.010728079515977703
2025-07-01,India Post Payments Bank Apps,18.16,1759.02,19145.28,0.09485366628223772,0.00899721800718212
2025-07-01,IDFC Bank Apps,18.08,2707.93,19145.28,0.094435808721523,0.00891812196888808
2025-07-01,Groww,14.06,11012.81,19145.28,0.07343846629560917,0.005393208331851324
2025-07-01,State Bank of India Apps,12.26,3633.07,19145.28,0.06403667117952833,0.004100695255755034
2025-07-01,Bajaj Finserv,10.87,2516.08,19145.28,0.05677639606211035,0.00322355914980162
2025-07-01,Samsung Pay,9.34,669.72,19145.28,0.04878487021344165,0.002379963561742346
2025-07-01,RBL Bank Apps,8.54,1388.7,19145.28,0.0446062946062946,0.001989721518503547
2025-07-01,Jupiter Money,6.3,981.5,19145.28,0.032906282906282905,0.0010828234547083264
2025-07-01,Federal Bank Apps,5.86,1163.18,19145.28,0.03060806632235204,0.0009368537239935012
2025-07-01,Jio Payments Bank Apps,4.47,306.58,19145.28,0.023347791204934062,0.0005451193541491963
2025-07-01,Deutsche Bank Apps,4.43,770.63,19145.28,0.02313886242457671,0.000535406954303488
2025-07-01,Canara Bank Apps,4.05,1018.59,19145.28,0.021154039011181867,0.00044749336648660434
2025-07-01,Punjab National Bank Apps,3.67,980.66,19145.28,0.019169215597787028,0.0003674588266344415
2025-07-01,Timepay,3.14,47.4,19145.28,0.016400909258052116,0.0002689898244908596
2025-07-01,Kiwi,2.85,323.87,19145.28,0.014886175600461316,0.00022159822400776981
2025-07-01,Fi Money,2.84,400.92,19145.28,0.014833943405371978,0.00022004587695377878
2025-07-01,NSDL Payments Bank Apps,2.78,110.25,19145.28,0.01452055023483595,0.00021084637912239433
2025-07-01,Flipkart UPI,2.7,155.64,19145.28,0.014102692674121248,0.00019888594066071313
2025-07-01,Jammu and Kashmir Bank Apps,2.62,343.24,19145.28,0.013684835113406544,0.0001872747120811247
2025-07-01,Shri Ram One,2.38,155.72,19145.28,0.012431262431262432,0.00015453628563491675
2025-07-01,Others,2.31,244.14,19145.28,0.012065637065637068,0.00014557959779967506
2025-07-01,Bank of Baroda Apps,2.01,529.28,19145.28,0.010498671212956926,0.00011022209723777045
2025-07-01,Ind Money,1.86,730.24,19145.28,0.009715188286616858,9.43848834444174e-05
2025-07-01,Omni Card,1.73,98.15,19145.28,0.009036169750455465,8.165236375904639e-05
2025-07-01,IndusInd Bank Apps,1.26,178.71,19145.28,0.006581256581256582,4.331293818833307e-05
2025-07-01,Indian Bank Apps,1.11,255.91,19145.28,0.0057977736549165125,3.361417935364398e-05
2025-07-01,HSBC Bank Apps,1.09,135.52,19145.28,0.005693309264737836,3.2413770383949683e-05
2025-07-01,Suryoday Bank Apps,1.06,151.82,19145.28,0.005536612679469823,3.065407996246601e-05
2025-07-01,Digikhata,1.01,320.5,19145.28,0.005275451704023133,2.7830390681480574e-05
2025-07-01,Standard Chartered Bank Apps,0.99,150.81,19145.28,0.0051709873138444575,2.673910979994032e-05
2025-07-01,Bharat Pe,0.92,62.45,19145.28,0.004805361948219092,2.309150345339199e-05
2025-07-01,DBS Digibank Apps,0.88,222.49,19145.28,0.00459643316786174,2.112719786661951e-05
2025-07-01,Central Bank of India Apps,0.86,186.24,19145.28,0.004491968777683064,2.0177783499679476e-05
2025-07-01,South Indian Bank Apps,0.83,240.25,19145.28,0.00433527219241505,1.8794584982327197e-05
2025-07-01,Union Bank Apps,0.79,259.13,19145.28,0.004126343412057698,1.7026709954231965e-05
2025-07-01,One Card,0.78,918.16,19145.28,0.004074111216968361,1.6598382208227418e-05
2025-07-01,Money View,0.71,64.31,19145.28,0.0037084858513429944,1.3752867309611174e-05
2025-07-01,AU Small Finance Bank Apps,0.65,201.78,19145.28,0.0033950926808069665,1.1526654311269035e-05
2025-07-01,Kredit Pe,0.6,54.67,19145.28,0.0031339317053602767,9.821527933862372e-06
2025-07-01,ESAF Small Finance Bank Apps,0.59,64.58,19145.28,0.003081699510270939,9.496871871604146e-06
2025-07-01,UCO Bank Apps,0.57,140.44,19145.28,0.002977235120092263,8.863928960310792e-06
2025-07-01,Fino Payments Bank Apps,0.55,55.18,19145.28,0.0028727707299135872,8.252811666648245e-06
2025-07-01,Salary Se,0.5,22.32,19145.28,0.002611609754466898,6.82050550962665e-06
2025-07-01,Tata Pay,0.49,144.2,19145.28,0.0025593775593775597,6.550413491445434e-06
2025-07-01,Aditya Birla Capital Digital,0.39,23.14,19145.28,0.0020370556084841804,4.1495955520568546e-06
2025-07-01,Bank of India Apps,0.31,95.7,19145.28,0.0016191980477694764,2.6218023179004836e-06
2025-07-01,Indian Overseas Bank Apps,0.29,69.35,19145.28,0.0015147336575908005,2.2944180534384045e-06
2025-07-01,Karnataka Bank Apps,0.26,61.44,19145.28,0.0013580370723227867,1.8442646898030459e-06
2025-07-01,Spice Money,0.26,21.44,19145.28,0.0013580370723227867,1.8442646898030459e-06
2025-07-01,Rapipay,0.22,23.19,19145.28,0.001149108291965435,1.3204498666637193e-06
2025-07-01,Dhani,0.2,8.73,19145.28,0.001044643901786759,1.091280881540264e-06
2025-07-01,IDBI Bank Apps,0.16,60.93,19145.28,0.0008357151214294072,6.984197641857689e-07
2025-07-01,True Balance,0.13,4.22,19145.28,0.0006790185361613934,4.6106617245076147e-07
2025-07-01,Ultracash,0.11,7.7,19145.28,0.0005745541459827175,3.301124666659298e-07
2025-07-01,Karur Vysya Bank Apps,0.11,38.44,19145.28,0.0005745541459827175,3.301124666659298e-07
2025-07-01,Obopay,0.11,15.31,19145.28,0.0005745541459827175,3.301124666659298e-07
2025-07-01,Tamilnad Mercantile Bank Apps,0.1,33.72,19145.28,0.0005223219508933795,2.72820220385066e-07
2025-07-01,Niyo Global,0.08,20.06,19145.28,0.0004178575607147036,1.7460494104644223e-07
2025-07-01,City Union Bank Apps,0.07,27.83,19145.28,0.00036562536562536566,1.3368190798868232e-07
2025-07-01,Unity Small Finance Bank Apps,0.07,16.97,19145.28,0.00036562536562536566,1.3368190798868232e-07
2025-07-01,Freo,0.04,2.57,19145.28,0.0002089287803573518,4.3651235261610557e-08
2025-07-01,Payworld,0.04,3.27,19145.28,0.0002089287803573518,4.3651235261610557e-08
2025-07-01,Utkarsh Small Finance Bank Apps,0.02,3.19,19145.28,0.0001044643901786759,1.0912808815402639e-08
2025-07-01,Bank of Maharashtra Apps,0.02,8.09,19145.28,0.0001044643901786759,1.0912808815402639e-08
2025-07-01,Jar,0.02,0.5,19145.28,0.0001044643901786759,1.0912808815402639e-08
2025-07-01,Punjab Sind Bank Apps,0.02,7.28,19145.28,0.0001044643901786759,1.0912808815402639e-08
2025-08-01,PhonePe,9152.54,1199457.73,19672.25,46.5251305773361,2164.5877752381743
2025-08-01,Google Pay,7063.76,883682.27,19672.25,35.907229727153734,1289.329146678593
2025-08-01,Paytm,1407.23,143484.97,19672.25,7.153375948353645,51.17078745848441
2025-08-01,Navi,504.45,25396.91,19672.25,2.564272007523288,6.575490928567514
2025-08-01,super.money,256.64,9290.21,19672.25,1.3045787848365082,1.7019258058455005
2025-08-01,Cred,150.0,55756.24,19672.25,0.7624953932569991,0.5813992247381458
2025-08-01,FamApp by Trio,135.65,1708.85,19672.25,0.6895500006354128,0.47547920337629784
2025-08-01,Axis Bank Apps,135.14,9812.52,19672.25,0.686957516298339,0.4719106291987827
2025-08-01,BHIM,100.17,15002.68,19672.25,0.5091944236170239,0.25927896104267323
2025-08-01,Amazon Pay,98.98,10830.8,19672.25,0.5031452934971852,0.2531551863683686
2025-08-01,Whatsapp,78.21,5583.34,19672.25,0.3975650980441993,0.1580580071828938
2025-08-01,ICICI Bank Apps,75.8,16589.76,19672.25,0.3853143387258702,0.14846713962775462
